index,x,y,z
175,295.9764709472656,-129.32025146484375,0.0
176,293.9015808105469,-130.03927612304688,0.0
177,291.8153991699219,-130.72503662109375,0.0
178,289.7185363769531,-131.3773193359375,0.0
179,287.61151123046875,-131.9959716796875,0.0
180,285.4948425292969,-132.58084106445312,0.0
181,283.3691101074219,-133.1317596435547,0.0
182,281.2348327636719,-133.6486053466797,0.0
183,279.092529296875,-134.1312255859375,0.0
184,276.94281005859375,-134.57952880859375,0.0
185,274.7861633300781,-134.9933624267578,0.0
186,272.6231994628906,-135.37265014648438,0.0
187,270.4544372558594,-135.71726989746094,0.0
188,268.2804260253906,-136.02716064453125,0.0
189,266.10174560546875,-136.30223083496094,0.0
190,263.9189453125,-136.54238891601562,0.0
191,261.7325744628906,-136.7476043701172,0.0
192,259.543212890625,-136.91781616210938,0.0
193,257.35137939453125,-137.052978515625,0.0
194,255.15769958496094,-137.15304565429688,0.0
195,252.9626922607422,-137.218017578125,0.0
196,250.0,-137.25,0.0
197,248.0,-137.25,0.0
198,246.0,-137.25,0.0
199,244.0,-137.25,0.0
200,242.0,-137.25,0.0
201,240.0,-137.25,0.0
202,238.0,-137.25,0.0
203,236.0,-137.25,0.0
204,234.0,-137.25,0.0
205,232.0,-137.25,0.0
206,230.0,-137.25,0.0
207,228.0,-137.25,0.0
208,226.0,-137.25,0.0
209,224.0,-137.25,0.0
210,222.0,-137.25,0.0
211,220.0,-137.25,0.0
212,218.0,-137.25,0.0
213,216.0,-137.25,0.0
214,214.0,-137.25,0.0
215,212.0,-137.25,0.0
216,210.0,-137.25,0.0
217,208.0,-137.25,0.0
218,206.0,-137.25,0.0
219,204.0,-137.25,0.0
220,202.0,-137.25,0.0
221,200.0,-137.25,0.0
222,198.0,-137.25,0.0
223,196.0,-137.25,0.0
224,194.0,-137.25,0.0
225,192.0,-137.25,0.0
226,190.0,-137.25,0.0
227,188.0,-137.25,0.0
228,186.0,-137.25,0.0
229,184.0,-137.25,0.0
230,182.0,-137.25,0.0
231,180.0,-137.25,0.0
232,178.0,-137.25,0.0
233,176.0,-137.25,0.0
234,174.0,-137.25,0.0
235,172.0,-137.25,0.0
236,170.0,-137.25,0.0
237,168.0,-137.25,0.0
238,166.0,-137.25,0.0
239,164.0,-137.25,0.0
240,162.0,-137.25,0.0
241,160.0,-137.25,0.0
242,158.0,-137.25,0.0
243,156.0,-137.25,0.0
244,154.0,-137.25,0.0
245,152.0,-137.25,0.0
246,150.0,-137.25,0.0
247,148.0,-137.25,0.0
248,146.0,-137.25,0.0
249,144.0,-137.25,0.0
250,142.0,-137.25,0.0
251,140.0,-137.25,0.0
252,138.0,-137.25,0.0
253,136.0,-137.25,0.0
254,134.0,-137.25,0.0
255,132.0,-137.25,0.0
