index,x,y,z
608,-323.4757385253906,111.76036071777344,0.0
609,-321.6782531738281,112.92162322998047,0.0
610,-319.8623962402344,114.05396270751953,0.0
611,-318.0286560058594,115.15711975097656,0.0
612,-316.1775207519531,116.23078918457031,0.0
613,-314.3094482421875,117.27471160888672,0.0
614,-312.4248962402344,118.28861236572266,0.0
615,-310.52435302734375,119.27222442626953,0.0
616,-308.6083679199219,120.22530364990234,0.0
617,-306.67730712890625,121.1476058959961,0.0
618,-304.7318115234375,122.03890228271484,0.0
619,-302.7722473144531,122.8989486694336,0.0
620,-300.7991943359375,123.7275390625,0.0
621,-298.8131408691406,124.52445983886719,0.0
622,-296.8145751953125,125.28949737548828,0.0
623,-294.80401611328125,126.0224609375,0.0
624,-292.78204345703125,126.72315979003906,0.0
625,-290.74908447265625,127.39141845703125,0.0
626,-288.7056579589844,128.02706909179688,0.0
627,-286.65240478515625,128.6299591064453,0.0
628,-284.5896911621094,129.1999053955078,0.0
629,-282.5181579589844,129.73678588867188,0.0
630,-280.4383239746094,130.24044799804688,0.0
631,-278.35064697265625,130.7107696533203,0.0
632,-276.2557373046875,131.1476287841797,0.0
633,-274.1540832519531,131.55091857910156,0.0
634,-272.0462951660156,131.92051696777344,0.0
635,-269.9328308105469,132.25636291503906,0.0
636,-267.8142395019531,132.55833435058594,0.0
637,-265.6911315917969,132.82640075683594,0.0
638,-263.5639953613281,133.06044006347656,0.0
639,-261.4333801269531,133.2604217529297,0.0
640,-259.2998352050781,133.42630004882812,0.0
641,-257.1639099121094,133.55799865722656,0.0
642,-255.0261688232422,133.655517578125,0.0
643,-252.8871307373047,133.7188262939453,0.0
644,-250.0,133.75,0.0
645,-248.0,133.75,0.0
646,-246.0,133.75,0.0
647,-244.0,133.75,0.0
648,-242.0,133.75,0.0
649,-240.0,133.75,0.0
650,-238.0,133.75,0.0
651,-236.0,133.75,0.0
652,-234.0,133.75,0.0
653,-232.0,133.75,0.0
654,-230.0,133.75,0.0
655,-228.0,133.75,0.0
656,-226.0,133.75,0.0
